ID,Device ID,Vehicle Type,Trip Duration,Trip Distance,Start Time,End Time,Modified Date,Month,Hour,Day of Week,Council District (Start),Council District (End),Year,Census Tract Start,Census Tract End
5b63bc2d-b906-4f53-b86e-549e57310977,327f83ac-381e-47a6-813a-cf9a19ab97f6,scooter,421,1255,04/17/2019 08:00:00 AM,04/17/2019 08:15:00 AM,04/18/2019 03:03:08 PM,4,8,3,1,9,2019,,
a5daae4e-9c50-4adf-9d06-90d4e5e98a01,fbad50a5-216c-458c-bd3c-513e0dafe4e0,bicycle,544,2494,04/17/2019 08:15:00 AM,04/17/2019 08:15:00 AM,04/18/2019 03:03:08 PM,4,8,3,1,9,2019,,
c4ab5604-d155-488f-8d88-17595bbda31c,9a8738ab-74bf-4699-b397-9930c8ccf49d,bicycle,1241,4908,04/17/2019 08:15:00 AM,04/17/2019 08:30:00 AM,04/18/2019 03:03:08 PM,4,8,3,1,9,2019,,
e74074ad-5976-4451-9ca6-1f51abba4b4c,b68427d3-7237-478d-ba01-7f45170b62cf,scooter,465,997,04/17/2019 08:15:00 AM,04/17/2019 08:15:00 AM,04/18/2019 03:03:08 PM,4,8,3,9,9,2019,,
1777426d-fa4f-45e3-992b-15e7afcb7b8c,8afef2a7-4184-43aa-915c-c577685be68e,scooter,519,1818,04/17/2019 08:15:00 AM,04/17/2019 08:15:00 AM,04/18/2019 03:03:08 PM,4,8,3,9,9,2019,,
d393ea45-d171-426b-8b48-d2f6c4a7d670,59609377-fdf8-46f4-98bd-4244300de29c,bicycle,188,981,04/17/2019 08:15:00 AM,04/17/2019 08:15:00 AM,04/18/2019 03:03:08 PM,4,8,3,9,9,2019,,
12c93931-7beb-4975-a50b-87142be5af14,d2d9808b-5639-4dbe-b66a-6ba239ba8621,bicycle,323,1255,04/17/2019 08:15:00 AM,04/17/2019 08:15:00 AM,04/18/2019 03:03:08 PM,4,8,3,3,9,2019,,
84e36aa6-0b7d-4f49-8bea-c92f19940662,4eaf5103-e612-4c60-8362-cadfedeb5b4d,scooter,353,1416,04/17/2019 08:15:00 AM,04/17/2019 08:30:00 AM,04/18/2019 03:03:08 PM,4,8,3,9,9,2019,,
fd01ee88-a80c-469c-82a0-b16d3b27f7e0,6965c0cf-14c6-4201-9e85-0258c5ca98c7,bicycle,478,1899,04/17/2019 08:15:00 AM,04/17/2019 08:30:00 AM,04/18/2019 03:03:08 PM,4,8,3,3,9,2019,,
9d79993e-9ca4-4b06-95b7-d7c1db4b7574,b98ee16e-ccbe-45de-a0ac-0866e39988fc,scooter,128,225,04/17/2019 08:15:00 AM,04/17/2019 08:15:00 AM,04/18/2019 03:03:08 PM,4,8,3,9,9,2019,,
7cafc694-ae8d-4133-9471-bd02a4c13083,3933048b-3148-4306-b5fb-86cb9f55f242,scooter,477,1303,04/17/2019 08:15:00 AM,04/17/2019 08:30:00 AM,04/18/2019 03:03:08 PM,4,8,3,9,9,2019,,
0f99785b-e4ea-4862-be79-0ebc516d2978,e89b1cd6-e9a1-4f86-8253-56236b7dfed6,bicycle,1571,8899,04/17/2019 08:15:00 AM,04/17/2019 08:45:00 AM,04/18/2019 03:03:08 PM,4,8,3,4,9,2019,,
60474d5d-578a-45de-874d-ebfb8f296773,01275bd1-6a81-4d74-ad35-59597fea912f,bicycle,355,2124,04/17/2019 08:15:00 AM,04/17/2019 08:30:00 AM,04/18/2019 03:03:08 PM,4,8,3,9,9,2019,,
7dedf8ad-1d17-47c2-b462-00eaaf8de6c4,202fa7f9-712f-4dcc-b958-e3994ebf86e0,scooter,206,563,04/17/2019 08:15:00 AM,04/17/2019 08:30:00 AM,04/18/2019 03:03:08 PM,4,8,3,9,9,2019,,
f5df2383-bba3-43c1-a7e4-313d01eaa32e,e393660a-413d-4dfa-9d9e-e9f90c431b07,scooter,504,1223,04/17/2019 08:15:00 AM,04/17/2019 08:30:00 AM,04/18/2019 03:03:08 PM,4,8,3,9,9,2019,,
c6e6d6e5-a152-4d64-87a0-785871d262a3,270c32fe-2f33-476b-a4cd-4210ef4d9310,scooter,605,2462,04/17/2019 08:15:00 AM,04/17/2019 08:30:00 AM,04/18/2019 03:03:08 PM,4,8,3,9,9,2019,,
bb0a8a7a-c426-43e2-abeb-6b455c5616e0,537e7b14-d25d-4638-9014-584d17d87bcb,scooter,735,2043,04/17/2019 08:30:00 AM,04/17/2019 08:45:00 AM,04/18/2019 03:03:08 PM,4,8,3,9,9,2019,,
129471b3-0277-42e7-82b0-8aa57ff153d3,0661328c-16d6-4342-878b-d2bad615eb96,bicycle,242,949,04/17/2019 08:30:00 AM,04/17/2019 08:30:00 AM,04/18/2019 03:03:08 PM,4,8,3,9,9,2019,,
c80afe65-6fbd-41e0-b56a-497eff6dfefa,1307e4c4-e3dd-47b2-8ac4-1dc96adf913d,scooter,405,1142,04/17/2019 08:30:00 AM,04/17/2019 08:30:00 AM,04/18/2019 03:03:08 PM,4,8,3,9,9,2019,,
030e9ed7-e39a-4252-94f7-c6a94f2791f6,dd0dfd07-85c0-458e-ab07-71c6f0c81500,scooter,333,514,04/17/2019 08:30:00 AM,04/17/2019 08:30:00 AM,04/18/2019 03:03:08 PM,4,8,3,9,9,2019,,
9a5c6e9b-1018-458b-b952-3ca5fcec42f5,42757edb-826c-4a52-9cae-d9f89f08765c,bicycle,476,1528,04/17/2019 08:30:00 AM,04/17/2019 08:30:00 AM,04/18/2019 03:03:08 PM,4,8,3,9,9,2019,,
c604724d-ecc7-436f-87a6-b75c0fe11ead,1dd8ce32-1e72-4316-9523-f08af431bcd3,scooter,342,1255,04/17/2019 08:30:00 AM,04/17/2019 08:30:00 AM,04/18/2019 03:03:08 PM,4,8,3,9,9,2019,,
0a77112f-e087-44cb-b26d-826407d7273e,c61d8972-afa0-4a3f-9057-418f398fc7a6,scooter,212,611,04/17/2019 08:30:00 AM,04/17/2019 08:30:00 AM,04/18/2019 03:03:08 PM,4,8,3,9,9,2019,,
40f41e84-4462-4135-bb42-ab88188026b2,3fa72bb7-6c46-4038-8011-7109bd5bfa92,bicycle,715,3540,04/17/2019 08:30:00 AM,04/17/2019 08:45:00 AM,04/18/2019 03:03:08 PM,4,8,3,9,9,2019,,
cd30dd0c-7623-4aae-971d-55bf09ab3e67,10f18da8-a358-493b-a91d-0539a0059e7c,bicycle,521,1770,04/17/2019 08:30:00 AM,04/17/2019 08:45:00 AM,04/18/2019 03:03:08 PM,4,8,3,9,9,2019,,
f763b045-67df-4950-bad3-1fe30b4c6f35,8bccd032-31c3-4247-bd26-c49c7e35a3ff,scooter,226,547,04/17/2019 08:30:00 AM,04/17/2019 08:30:00 AM,04/18/2019 03:03:08 PM,4,8,3,9,9,2019,,
1a73dfbb-aef5-475b-b99e-8bd398355123,7fa902e9-b6b7-46ff-bcbc-fdaac32f05de,scooter,375,933,04/17/2019 08:30:00 AM,04/17/2019 08:45:00 AM,04/18/2019 03:03:08 PM,4,8,3,9,9,2019,,
11d3d860-f05e-461e-ac92-0e6a45708b2e,ce448b73-9415-492d-828e-2bfab75953a8,scooter,525,1721,04/17/2019 08:30:00 AM,04/17/2019 08:45:00 AM,04/18/2019 03:03:08 PM,4,8,3,9,9,2019,,
8d1f7ce5-4a23-4afc-83ee-99875bb5c7fa,9f140343-52dd-4883-98fc-070308c616ed,bicycle,384,1673,04/17/2019 08:45:00 AM,04/17/2019 08:45:00 AM,04/18/2019 03:03:08 PM,4,8,3,5,5,2019,,
08f393d4-5cbc-4bce-85d9-8e9de2d0a48d,086332a0-3bc6-45e4-846e-495210a87909,bicycle,456,1915,04/17/2019 08:45:00 AM,04/17/2019 08:45:00 AM,04/18/2019 03:03:08 PM,4,8,3,9,9,2019,,
cbf8d9eb-bf3d-40c2-8ed4-a653875d38d0,42757edb-826c-4a52-9cae-d9f89f08765c,bicycle,693,1657,04/17/2019 08:45:00 AM,04/17/2019 08:45:00 AM,04/18/2019 03:03:08 PM,4,8,3,9,9,2019,,
1b0d4dbf-c0eb-4e9b-a18e-52b94ff84b68,c01151a8-2a79-41d1-b33a-0a6bfdeb11d9,bicycle,441,1367,04/17/2019 08:45:00 AM,04/17/2019 08:45:00 AM,04/18/2019 03:03:08 PM,4,8,3,9,9,2019,,
223128bb-3446-42e0-b74e-8458d1c3ca81,45f60528-9122-49bd-b918-906a10e08385,scooter,373,675,04/17/2019 08:45:00 AM,04/17/2019 08:45:00 AM,04/18/2019 03:03:08 PM,4,8,3,9,9,2019,,
7c213c35-d303-4af3-9218-663bab4e6fd1,953b20fc-eb5c-4d2d-a425-73bebd06f4ec,scooter,329,933,04/17/2019 08:45:00 AM,04/17/2019 08:45:00 AM,04/18/2019 03:03:08 PM,4,8,3,9,9,2019,,
2aa49ebd-2e91-4ad8-96d1-524407ff0ccf,af224a72-fffe-416f-b5d9-4feb51697d4d,scooter,506,1207,04/17/2019 08:45:00 AM,04/17/2019 09:00:00 AM,04/18/2019 03:03:08 PM,4,8,3,9,3,2019,,
14856cca-ce55-44a1-87d9-cae653421e69,2955034f-c93c-4f21-addf-05df16b7e978,bicycle,812,3476,04/17/2019 08:45:00 AM,04/17/2019 09:00:00 AM,04/18/2019 03:03:08 PM,4,8,3,5,9,2019,,
41b06979-5749-4e58-86e5-29a4bb536911,bb5b43ba-0017-4565-a1ff-3abc3101ba73,bicycle,746,4184,04/17/2019 08:45:00 AM,04/17/2019 09:00:00 AM,04/18/2019 03:03:08 PM,4,8,3,3,9,2019,,
35702433-6ee5-4455-b19e-48c5280f674e,8b734e12-dec5-43c7-ab24-61d03c3f913a,scooter,465,1078,04/17/2019 08:45:00 AM,04/17/2019 09:00:00 AM,04/18/2019 03:03:08 PM,4,8,3,9,9,2019,,
c3101caf-bc3e-4510-9c30-0ed316f6f102,e2d470b4-f31f-47f2-a797-67e53ff16583,scooter,167,466,04/17/2019 08:45:00 AM,04/17/2019 08:45:00 AM,04/18/2019 03:03:08 PM,4,8,3,9,9,2019,,
2251f4ad-79ae-4aba-b998-ed90eac02e94,1049c245-b041-48b7-bf9e-3ea47d60c7ae,scooter,109,144,04/17/2019 08:45:00 AM,04/17/2019 08:45:00 AM,04/18/2019 03:03:08 PM,4,8,3,9,9,2019,,
b7937dc3-4b2c-4da4-bcad-e39ea77d4c45,4be39f00-1606-4b95-ac6c-be867a32be70,bicycle,284,1625,04/17/2019 08:45:00 AM,04/17/2019 09:00:00 AM,04/18/2019 03:03:08 PM,4,8,3,9,9,2019,,
8c7355ea-c42c-4da8-b4b1-40b703c525e1,dc92a14c-f3ec-4e46-a2a6-30c64566c63e,scooter,384,885,04/17/2019 08:45:00 AM,04/17/2019 09:00:00 AM,04/18/2019 03:03:08 PM,4,8,3,9,9,2019,,
16e57a02-5967-4ab4-9e46-7e95f019d042,40697795-40ee-4714-90e6-9e4c2b82c59d,bicycle,1077,3781,04/17/2019 08:45:00 AM,04/17/2019 09:15:00 AM,04/18/2019 03:03:08 PM,4,8,3,9,9,2019,,
5f6456f7-b279-436a-b7d2-71834cae94cc,755814ca-8a5a-4699-b027-3c17ef7ca8f4,bicycle,482,2816,04/17/2019 08:45:00 AM,04/17/2019 09:00:00 AM,04/18/2019 03:03:08 PM,4,8,3,9,9,2019,,
0a2224f8-6a65-4884-92b5-09eb41383ec4,adbf5afa-2e5e-4ea5-b423-5ca9ce81cfc0,bicycle,775,852,04/17/2019 08:45:00 AM,04/17/2019 09:00:00 AM,04/18/2019 03:03:08 PM,4,8,3,9,9,2019,,
bb009a1e-429f-4e50-a110-e80e15226449,9d9994b6-dd73-4278-9313-0ec886c1546f,bicycle,540,2285,04/17/2019 08:45:00 AM,04/17/2019 09:00:00 AM,04/18/2019 03:03:08 PM,4,8,3,5,5,2019,,
9d908d1c-fbcd-42ae-b3c6-2d6b70fc6d38,e38d9adc-a4f1-4493-a984-16a96d819fd0,bicycle,1196,4876,04/17/2019 09:00:00 AM,04/17/2019 09:15:00 AM,04/18/2019 03:03:08 PM,4,9,3,7,9,2019,,
a7321b46-5eef-47bc-9dbe-1ad5ad1f0db3,953b20fc-eb5c-4d2d-a425-73bebd06f4ec,scooter,950,949,04/17/2019 09:00:00 AM,04/17/2019 09:15:00 AM,04/18/2019 03:03:08 PM,4,9,3,9,9,2019,,
5ff4c62c-53bf-439e-89da-69b65440049f,64278ec5-6637-4fe2-bade-d1b5eac6430c,scooter,359,1207,04/17/2019 09:00:00 AM,04/17/2019 09:00:00 AM,04/18/2019 03:03:08 PM,4,9,3,9,9,2019,,
6a300fd5-954f-48b1-8fdd-16804524faf9,7fa902e9-b6b7-46ff-bcbc-fdaac32f05de,scooter,334,885,04/17/2019 09:00:00 AM,04/17/2019 09:00:00 AM,04/18/2019 03:03:08 PM,4,9,3,9,9,2019,,
8eea1c53-07db-4230-bbad-c51e4886cdf7,0b58a252-7aac-4ccb-8951-bac1b35deaa0,scooter,309,708,04/17/2019 09:00:00 AM,04/17/2019 09:00:00 AM,04/18/2019 03:03:08 PM,4,9,3,9,9,2019,,
4464736d-1cce-4902-b33e-6df50f712d5e,912528a3-9a8b-430d-b3a9-4a839a5a497f,scooter,374,933,04/17/2019 09:00:00 AM,04/17/2019 09:15:00 AM,04/18/2019 03:03:08 PM,4,9,3,9,9,2019,,
ec31910b-19dc-4bb2-a89a-d2054093c511,7fa902e9-b6b7-46ff-bcbc-fdaac32f05de,scooter,166,370,04/17/2019 09:00:00 AM,04/17/2019 09:00:00 AM,04/18/2019 03:03:08 PM,4,9,3,9,9,2019,,
58578db8-9d46-42b2-b32f-767388aa811c,b3043429-33cb-4e8e-a9fa-f521871c1f98,scooter,791,1609,04/17/2019 09:00:00 AM,04/17/2019 09:15:00 AM,04/18/2019 03:03:08 PM,4,9,3,3,9,2019,,
cb03b192-e9f5-4ba6-9cec-a3b686725d78,3a0a0fa7-c57d-4612-b982-bc1e829f8434,scooter,292,933,04/17/2019 09:00:00 AM,04/17/2019 09:15:00 AM,04/18/2019 03:03:08 PM,4,9,3,9,9,2019,,
e9487620-ac5e-4a3d-9539-bcace3327024,87b16d5a-af11-4fd5-8c1c-dd686b5c2c4d,scooter,112,0,04/17/2019 09:00:00 AM,04/17/2019 09:15:00 AM,04/18/2019 03:03:08 PM,4,9,3,9,9,2019,,
bba230f9-2475-4c8a-88a3-96c51c264b3f,56cd8d96-8051-4292-98e2-d5e0f36ab7e5,scooter,280,692,04/17/2019 09:15:00 AM,04/17/2019 09:15:00 AM,04/18/2019 03:03:08 PM,4,9,3,9,9,2019,,
e079f388-80bb-423e-97c1-2a9b0c70d030,3a0a0fa7-c57d-4612-b982-bc1e829f8434,scooter,10476,5697,04/17/2019 09:15:00 AM,04/17/2019 12:15:00 PM,04/18/2019 03:03:08 PM,4,9,3,9,9,2019,,
e45fece8-dbe5-452a-a6fa-db57379b84cd,70284812-7c27-4078-a65c-221dcf6a9910,scooter,465,1126,04/17/2019 09:15:00 AM,04/17/2019 09:30:00 AM,04/18/2019 03:03:08 PM,4,9,3,9,9,2019,,
c8fd6968-8bde-4103-8912-2b322be7c216,537e7b14-d25d-4638-9014-584d17d87bcb,scooter,371,1255,04/17/2019 09:15:00 AM,04/17/2019 09:15:00 AM,04/18/2019 03:03:08 PM,4,9,3,9,9,2019,,
54403c2a-5909-4b6e-99ca-67d76c50493a,57523f6e-a6f7-4317-b005-c1492aa8bdc2,bicycle,421,2043,04/17/2019 09:15:00 AM,04/17/2019 09:30:00 AM,04/18/2019 03:03:08 PM,4,9,3,3,3,2019,,
f6ab7df8-712c-43c7-86a2-92d8bce6f6ca,76727029-5727-4829-a652-36e2956c290b,scooter,942,2043,04/17/2019 09:15:00 AM,04/17/2019 09:30:00 AM,04/18/2019 03:03:08 PM,4,9,3,9,1,2019,,
738890b5-9a31-42e1-8b45-738edc75efc9,8d4c019c-0919-41f3-9ddf-c2801cbce615,scooter,351,1094,04/17/2019 09:15:00 AM,04/17/2019 09:30:00 AM,04/18/2019 03:03:08 PM,4,9,3,9,9,2019,,
cd08425a-2389-40d9-aa07-3e6ea421eb86,b4ae7309-7575-4b95-ace1-1fec63279138,scooter,265,659,04/17/2019 09:15:00 AM,04/17/2019 09:30:00 AM,04/18/2019 03:03:08 PM,4,9,3,9,9,2019,,
44d61586-4ac5-4d86-bb76-8c17344592fa,c7729b82-72ac-471b-8bf4-d4054327654b,scooter,531,1335,04/17/2019 09:15:00 AM,04/17/2019 09:30:00 AM,04/18/2019 03:03:08 PM,4,9,3,9,9,2019,,
d45e35c8-d19e-4347-8071-eb3af84a5f30,345b6ff5-777c-4e31-933a-9e5d302f7370,scooter,25,0,04/17/2019 09:30:00 AM,04/17/2019 09:30:00 AM,04/18/2019 03:03:08 PM,4,9,3,9,9,2019,,
3c2d04d1-823c-450a-b4c7-6474cc21b08c,537e7b14-d25d-4638-9014-584d17d87bcb,scooter,434,1190,04/17/2019 09:30:00 AM,04/17/2019 09:45:00 AM,04/18/2019 03:03:08 PM,4,9,3,9,9,2019,,
a076718a-5e1f-428f-859c-2e5b42ff4f0a,7306c773-de9f-4578-97a4-3e29baab164d,bicycle,701,2751,04/17/2019 09:45:00 AM,04/17/2019 09:45:00 AM,04/18/2019 03:03:08 PM,4,9,3,9,9,2019,,
b3b16b51-7ee7-4221-82ea-734df3fcb352,7fa902e9-b6b7-46ff-bcbc-fdaac32f05de,scooter,272,643,04/17/2019 09:45:00 AM,04/17/2019 09:45:00 AM,04/18/2019 03:03:08 PM,4,9,3,9,9,2019,,
798611cd-643d-4bf8-afe6-534309c41b46,33e567a6-8f24-4335-a78f-d219c4915a7c,scooter,169,386,04/17/2019 09:45:00 AM,04/17/2019 09:45:00 AM,04/18/2019 03:03:08 PM,4,9,3,9,9,2019,,
f1b17b1d-c8d2-4b4a-a597-56eedf297ebf,1d6b21ad-04a6-46de-9818-6c040c417bd0,bicycle,381,1400,04/17/2019 09:45:00 AM,04/17/2019 09:45:00 AM,04/18/2019 03:03:08 PM,4,9,3,3,3,2019,,
2428079e-019c-4706-85cb-bff91c8bbb9c,0284fa22-e47a-49de-b445-27b49c16e1a7,scooter,1257,3138,04/17/2019 09:45:00 AM,04/17/2019 10:00:00 AM,04/18/2019 03:03:08 PM,4,9,3,9,9,2019,,
b3e1691d-4305-4c58-937c-a803dfab3442,f00507ad-e3da-4762-a683-18ed705ed289,scooter,344,917,04/17/2019 09:45:00 AM,04/17/2019 09:45:00 AM,04/18/2019 03:03:08 PM,4,9,3,9,9,2019,,
5d105d09-6c80-45fd-ac65-90c91e07902c,68adf3f8-ea77-4bda-985f-984b02b65f12,scooter,247,386,04/17/2019 09:45:00 AM,04/17/2019 09:45:00 AM,04/18/2019 03:03:08 PM,4,9,3,9,9,2019,,
dbeec0f0-dacc-416b-b0e8-0ca9e1668ced,ff38a65c-7df8-4643-9472-5468f88ec372,bicycle,127,579,04/17/2019 09:45:00 AM,04/17/2019 09:45:00 AM,04/18/2019 03:03:08 PM,4,9,3,9,9,2019,,
5ac35180-5270-47d6-af58-b9fd81b86532,3ba1ac32-67e6-4960-8473-725974dff11a,scooter,167,144,04/17/2019 09:45:00 AM,04/17/2019 09:45:00 AM,04/18/2019 03:03:08 PM,4,9,3,9,9,2019,,
18146445-2d34-4e47-afa9-4e06598dc194,28cb7a17-e671-42bb-9085-48218c925393,scooter,282,595,04/17/2019 09:45:00 AM,04/17/2019 10:00:00 AM,04/18/2019 03:03:08 PM,4,9,3,9,9,2019,,
16b793bc-9a0b-4319-97ca-879686c69048,c3704f44-0a2f-47c7-863c-2b5af684b1ba,scooter,288,675,04/17/2019 09:45:00 AM,04/17/2019 10:00:00 AM,04/18/2019 03:03:08 PM,4,9,3,9,9,2019,,
647ddb37-518f-4a52-8113-f9d7e095b2bc,81400b74-e88f-4fce-9999-1a6eead61252,scooter,306,595,04/17/2019 09:45:00 AM,04/17/2019 10:00:00 AM,04/18/2019 03:03:08 PM,4,9,3,9,9,2019,,
877506db-42cb-498c-b210-db0e3904880b,e2ba6283-1175-43b4-82f9-3791a81bb87a,scooter,263,547,04/17/2019 09:45:00 AM,04/17/2019 10:00:00 AM,04/18/2019 03:03:08 PM,4,9,3,9,9,2019,,
94dc5f04-1d4f-4f3e-bbae-410572a1afef,cca402ee-9b25-42fb-acf4-46a2e797f0db,scooter,634,820,04/17/2019 09:45:00 AM,04/17/2019 10:00:00 AM,04/18/2019 03:03:08 PM,4,9,3,1,1,2019,,
ca7cc106-71be-4640-a7ec-9b8cd7307f7f,52d9aec9-366c-4bf9-b8ae-28219d1d6629,bicycle,491,1689,04/17/2019 09:45:00 AM,04/17/2019 10:00:00 AM,04/18/2019 03:03:08 PM,4,9,3,9,9,2019,,
3eb2e27f-d8fc-4d92-8478-65149b74e801,f00507ad-e3da-4762-a683-18ed705ed289,scooter,715,2365,04/17/2019 09:45:00 AM,04/17/2019 10:00:00 AM,04/18/2019 03:03:08 PM,4,9,3,9,9,2019,,
15ddd942-04ac-4243-9310-ad268e70c4c9,43f18935-0c05-426d-97d9-7272c522c0d6,scooter,403,1351,04/17/2019 10:00:00 AM,04/17/2019 10:00:00 AM,04/18/2019 03:03:08 PM,4,10,3,9,9,2019,,
1abe2827-9b6f-4178-9947-b9086e340b57,83b3ca22-97c5-45db-bd66-b1969d0f7d36,scooter,356,1046,04/17/2019 10:00:00 AM,04/17/2019 10:00:00 AM,04/18/2019 03:03:08 PM,4,10,3,9,9,2019,,
88a1399b-e2f7-438c-9ebd-34bdda0d7412,3ba1ac32-67e6-4960-8473-725974dff11a,scooter,226,675,04/17/2019 10:00:00 AM,04/17/2019 10:00:00 AM,04/18/2019 03:03:08 PM,4,10,3,9,9,2019,,
adb325b2-5fb3-4d5b-a081-1ec1a65cdabb,f1d17195-c920-4757-8a3b-07c4094afcde,scooter,424,724,04/17/2019 10:00:00 AM,04/17/2019 10:00:00 AM,04/18/2019 03:03:08 PM,4,10,3,9,9,2019,,
ed8915f9-9e93-4947-97b9-730d1443eff3,1fae0baa-ef30-45fc-b641-724a4f0ca0bc,scooter,233,321,04/17/2019 10:00:00 AM,04/17/2019 10:15:00 AM,04/18/2019 03:03:08 PM,4,10,3,9,9,2019,,
818027b6-836c-4efe-bf08-fda71558c2b9,ab128f0f-15fa-4833-923a-fec856c38006,scooter,995,2027,04/17/2019 10:15:00 AM,04/17/2019 10:30:00 AM,04/18/2019 03:03:08 PM,4,10,3,9,10,2019,,
5a459663-e160-46f6-89b6-1ccc936af82e,98e94b62-5dff-4433-b9d9-ca9fb629e625,scooter,133,144,04/17/2019 10:15:00 AM,04/17/2019 10:15:00 AM,04/18/2019 03:03:08 PM,4,10,3,9,9,2019,,
a3e8e3ea-4af5-42c3-8934-856426c22cb8,e3d3d688-806e-433e-bfba-012a31852c26,bicycle,134,514,04/17/2019 10:15:00 AM,04/17/2019 10:15:00 AM,04/18/2019 03:03:08 PM,4,10,3,9,9,2019,,
67992888-5443-45f7-90f9-5950a47e26bd,c23cb1ea-1466-4352-87e6-33c82243ee2f,scooter,312,1158,04/17/2019 10:15:00 AM,04/17/2019 10:15:00 AM,04/18/2019 03:03:08 PM,4,10,3,9,9,2019,,
efac225e-4c0d-4784-93e1-dd24e2874d75,b4ae7309-7575-4b95-ace1-1fec63279138,scooter,139,80,04/17/2019 10:15:00 AM,04/17/2019 10:15:00 AM,04/18/2019 03:03:08 PM,4,10,3,9,9,2019,,
ac659c9a-733b-4f81-a84d-7fb20271246a,8e182383-ba56-462c-a1eb-6a8537d0f569,bicycle,536,2333,04/17/2019 10:15:00 AM,04/17/2019 10:30:00 AM,04/18/2019 03:03:08 PM,4,10,3,3,3,2019,,
dea33cdd-991b-4de5-9243-05aea827bcea,b4ae7309-7575-4b95-ace1-1fec63279138,scooter,306,675,04/17/2019 10:15:00 AM,04/17/2019 10:30:00 AM,04/18/2019 03:03:08 PM,4,10,3,9,9,2019,,
fad30afa-aace-418d-a472-ed2851fa1905,c998315c-cc9c-4918-8568-a68b9b793489,scooter,167,563,04/17/2019 10:15:00 AM,04/17/2019 10:15:00 AM,04/18/2019 03:03:08 PM,4,10,3,9,9,2019,,
34a27ee6-eab1-45d4-9c65-a60743c957ee,e073ac6b-5a80-4bbb-ad47-622621bec9b7,bicycle,709,3492,04/17/2019 10:30:00 AM,04/17/2019 10:30:00 AM,04/18/2019 03:03:08 PM,4,10,3,1,9,2019,,
0f75d5f5-9b4b-4ace-b214-6cc362390d1d,f00507ad-e3da-4762-a683-18ed705ed289,scooter,644,2253,04/17/2019 10:30:00 AM,04/17/2019 10:45:00 AM,04/18/2019 03:03:08 PM,4,10,3,9,9,2019,,
2bcf1fc5-dea2-48a7-a309-ea9aa9f757c2,5d42cb4e-af9f-421a-a0a1-8be765c15300,bicycle,2109,7531,04/17/2019 10:30:00 AM,04/17/2019 11:00:00 AM,04/18/2019 03:03:08 PM,4,10,3,5,5,2019,,
8b3d6e44-8cc0-4e8f-9481-5d933af5b1de,23892ec6-a020-4fee-83a9-dee508ae9b07,scooter,207,788,04/17/2019 10:30:00 AM,04/17/2019 10:30:00 AM,04/18/2019 03:03:08 PM,4,10,3,9,9,2019,,
61b03605-b269-42e6-ac8a-e50091e721e5,7fa902e9-b6b7-46ff-bcbc-fdaac32f05de,scooter,299,852,04/17/2019 10:30:00 AM,04/17/2019 10:30:00 AM,04/18/2019 03:03:08 PM,4,10,3,9,9,2019,,
c4d66c12-2294-4214-af2d-28607a425a51,28cb7a17-e671-42bb-9085-48218c925393,scooter,87,0,04/17/2019 10:30:00 AM,04/17/2019 10:30:00 AM,04/18/2019 03:03:08 PM,4,10,3,9,9,2019,,
9b68ac40-7ab1-4517-b9c0-3b29ff8acc09,ff38a65c-7df8-4643-9472-5468f88ec372,bicycle,81,354,04/17/2019 10:30:00 AM,04/17/2019 10:45:00 AM,04/18/2019 03:03:08 PM,4,10,3,9,9,2019,,
91ade807-018e-4f6e-82d7-63c872157d3e,98e94b62-5dff-4433-b9d9-ca9fb629e625,scooter,746,2558,04/17/2019 10:30:00 AM,04/17/2019 10:45:00 AM,04/18/2019 03:03:08 PM,4,10,3,9,9,2019,,
051d8b98-1120-4a7f-8f31-2196f8ae8e60,b4ae7309-7575-4b95-ace1-1fec63279138,scooter,329,885,04/17/2019 10:45:00 AM,04/17/2019 10:45:00 AM,04/18/2019 03:03:08 PM,4,10,3,9,9,2019,,
961d1fa6-7b7e-4e09-ae50-1d0e2b9c8baa,ee261091-45f6-4866-a438-2694375d947b,scooter,6934,15980,04/17/2019 10:45:00 AM,04/17/2019 12:30:00 PM,04/18/2019 03:03:08 PM,4,10,3,9,2,2019,,
f839e6b5-0c7e-4ff3-90bf-bfa9c17847d1,df305785-d69d-4bcf-867e-126ed377eac6,bicycle,497,2494,04/17/2019 10:45:00 AM,04/17/2019 10:45:00 AM,04/18/2019 03:03:08 PM,4,10,3,9,9,2019,,
7c9a85ea-408c-43ed-8f8e-7ab588f60c8a,cca402ee-9b25-42fb-acf4-46a2e797f0db,scooter,590,997,04/17/2019 10:45:00 AM,04/17/2019 11:00:00 AM,04/18/2019 03:03:08 PM,4,10,3,1,1,2019,,
9e9e8c47-3b7a-4a08-816b-2c306dc01f2c,f1d17195-c920-4757-8a3b-07c4094afcde,scooter,671,1174,04/17/2019 10:45:00 AM,04/17/2019 11:00:00 AM,04/18/2019 03:03:08 PM,4,10,3,9,9,2019,,
bd6beb44-c25d-45d0-8525-ad4f205aea84,167f8f31-3cbc-4b78-97b0-6d0875e0c963,bicycle,208,756,04/17/2019 10:45:00 AM,04/17/2019 10:45:00 AM,04/18/2019 03:03:08 PM,4,10,3,3,3,2019,,
5e9b7998-916b-4cc9-ae44-b2059e84422c,2f1a2b0e-52b5-4829-be19-505ad4ed3269,bicycle,1317,2027,04/17/2019 10:45:00 AM,04/17/2019 11:15:00 AM,04/18/2019 03:03:08 PM,4,10,3,9,9,2019,,
